danger_level,elevation,temperature,wind_speed,humidity,avalanche_act,snow_depth
40.0,2410,2,37,59,1,5.313
60.0,2560,-10,34,59,0,14.24
40.0,2460,-20,11,65,0,4.507
40.0,2460,-7,16,59,0,11.42
40.0,2680,-16,16,61,1,13.84
40.0,2515,-31,31,56,0,17.26
40.0,2490,-20,11,52,0,12.64
40.0,2520,-7,24,54,0,11.76
40.0,2580,-22,12,62,0,9.0
40.0,2490,-7,24,56,0,16.86
40.0,2447,-7,40,60,0,4.373
40.0,2492,-31,31,58,0,16.05
60.0,2780,15,15,55,0,12.22
40.0,2750,11,29,61,0,5.921
40.0,2360,-20,11,54,0,11.76
40.0,2465,-7,40,61,0,17.53
60.0,2590,-29,8,63,1,2.446
40.0,2415,-14,36,62,0,8.76
40.0,2447,-16,16,50,0,4.507
60.0,2020,-29,8,54,0,5.907
40.0,2515,8,40,56,0,17.8
40.0,2577,-22,12,57,0,4.645
60.0,2545,-17,19,55,0,10.68
40.0,2360,-11,23,57,0,3.286
40.0,2430,-20,11,54,0,13.13
40.0,2560,-22,12,53,1,11.01
40.0,2520,-7,24,61,0,4.709
60.0,2130,-23,33,60,0,13.32
40.0,2030,11,11,64,0,13.1
40.0,2350,11,11,62,0,16.02
40.0,2560,-27,6,63,0,5.701
60.0,2650,15,15,53,1,13.5
40.0,2580,12,37,58,0,6.868
40.0,2560,11,29,60,0,10.62
40.0,2740,-7,24,50,0,6.118
60.0,2220,-17,19,63,0,12.59
40.0,2550,13,35,64,0,13.14
40.0,2750,-27,6,50,0,6.063
40.0,2494,-31,7,59,0,2.865
60.0,2367,-25,33,54,1,10.75
40.0,2760,-2,7,61,1,13.03
60.0,2070,-34,13,58,1,13.03
40.0,2447,8,40,50,0,12.36
60.0,2520,-32,27,53,0,17.53
40.0,2540,11,11,57,0,15.85
60.0,2261,-4,39,48,1,4.574
60.0,2560,-34,13,68,0,12.59
60.0,2340,-11,9,62,1,12.31
40.0,2370,11,29,65,0,4.794
60.0,2730,-11,30,62,0,8.14
40.0,2540,-24,36,57,0,16.12
60.0,2415,-10,34,53,0,6.324
40.0,2465,-23,35,59,0,13.32
40.0,2670,13,35,59,0,16.19
40.0,2510,-20,11,65,0,3.286
60.0,2450,-17,19,63,0,17.8
40.0,2565,-27,6,56,0,15.58
60.0,2560,-29,8,65,0,13.77
40.0,2600,15,19,50,1,12.09
40.0,2465,0,23,59,0,10.55
40.0,2480,3,7,58,0,10.55
40.0,2420,11,11,59,0,7.729
40.0,2492,13,35,62,0,12.77
40.0,2370,-22,12,59,1,12.63
60.0,2500,-4,39,54,0,9.0
40.0,2440,11,11,58,1,4.645
40.0,2094,11,29,52,0,17.26
40.0,2585,-13,25,65,0,9.01
60.0,2020,-29,8,63,0,13.44
60.0,2320,-7,22,59,0,5.866
60.0,2500,-34,13,68,0,6.592
40.0,2450,-13,25,50,0,13.3
60.0,2290,8,34,54,1,8.53
40.0,2555,-4,35,56,0,9.0
40.0,2640,4,10,57,1,4.579
40.0,2752,15,19,61,0,8.68
40.0,2495,-22,12,58,0,10.02
40.0,2735,1,20,61,0,14.24
40.0,2390,9,16,65,0,4.507
60.0,2580,11,31,63,0,10.62
40.0,2465,13,35,65,0,9.0
40.0,2618,11,11,61,0,12.09
40.0,2580,-22,12,63,0,13.1
40.0,2520,-7,40,62,0,12.49
40.0,2450,11,11,54,0,15.31
40.0,2520,-2,7,53,0,10.68
40.0,2412,3,9,56,0,6.34
60.0,2475,-32,27,48,0,11.69
60.0,2250,-7,22,66,0,11.76
40.0,2220,13,35,52,0,10.02
60.0,2398,-32,27,64,1,6.592
40.0,2750,9,16,57,0,15.51
40.0,2094,-22,12,56,0,11.22
40.0,2640,-22,12,57,0,15.66
60.0,2475,-29,8,53,0,4.512
40.0,2595,12,16,62,0,12.09
40.0,2630,-13,25,50,0,2.446
40.0,2360,11,29,58,1,9.0
40.0,2480,-4,35,61,0,2.865
40.0,2490,-27,6,52,0,4.507
60.0,1970,-25,36,63,0,10.78
60.0,1970,14,35,48,0,12.59
40.0,2591,11,11,52,0,12.9
40.0,2439,-14,36,57,0,13.14
40.0,2710,-4,35,63,0,11.91
40.0,2412,-31,7,56,0,4.574
40.0,2540,-22,12,62,0,12.5
60.0,2285,-14,7,63,0,2.169
60.0,2290,-17,19,53,1,6.868
40.0,2680,11,11,50,1,13.19
60.0,2485,-25,36,65,0,12.76
60.0,1930,-13,12,54,1,7.927
60.0,2483,-34,13,53,1,2.865
40.0,2520,-11,14,63,0,3.433
60.0,2470,-13,12,57,0,9.95
40.0,2294,-13,25,58,1,3.505
60.0,2200,-21,10,63,0,15.99
60.0,2320,-23,33,65,0,10.62
40.0,2520,11,29,57,0,10.75
40.0,2447,11,11,60,0,5.188
40.0,2050,2,37,57,0,3.702
40.0,1900,-2,33,61,1,3.468
40.0,2480,3,9,50,0,8.53
60.0,2110,-11,9,62,0,11.22
60.0,2586,-11,9,65,0,9.74
60.0,2090,-23,33,63,0,9.01
60.0,2220,-11,36,58,0,12.5
40.0,2752,-22,12,54,0,3.903
40.0,2139,-27,6,50,0,13.63
40.0,2360,11,29,58,0,3.602
40.0,2715,-4,35,64,0,12.09
40.0,2520,-16,16,58,0,12.37
40.0,2710,8,24,58,0,15.92
40.0,2565,-14,36,59,0,14.89
60.0,2130,-21,10,68,1,7.468
60.0,2415,-10,34,54,0,3.505
60.0,2417,-21,10,53,0,13.5
40.0,2360,-32,7,59,1,12.23
40.0,2478,3,36,61,0,12.9
40.0,2585,12,37,59,0,6.767
40.0,2600,-31,31,58,0,15.92
40.0,2415,-24,36,60,0,12.96
40.0,2460,11,11,50,0,15.58
40.0,2395,0,23,62,1,15.99
60.0,2200,-29,8,66,0,13.03
40.0,2448,6,31,61,0,3.702
40.0,2200,11,29,62,0,9.47
60.0,2450,-21,10,55,0,15.78
40.0,2470,2,37,59,0,3.932
60.0,2310,-29,8,63,0,13.77
40.0,2460,-31,31,57,0,13.3
40.0,2600,-7,34,67,0,7.129
40.0,2450,-4,35,59,0,14.51
40.0,2360,1,20,58,1,2.613
40.0,2510,-31,31,50,0,13.03
60.0,2438,-29,8,60,1,8.87
40.0,2439,11,29,67,0,13.13
60.0,2680,-23,33,65,0,12.53
40.0,2394,4,10,62,0,15.48
40.0,2465,12,16,61,0,5.188
40.0,2965,-31,7,50,0,6.069
40.0,2460,11,11,54,0,11.29
40.0,2430,3,36,50,0,9.21
40.0,2450,11,11,65,0,12.12
40.0,2265,9,16,58,0,17.53
40.0,2440,-2,7,61,0,14.84
40.0,2540,3,36,67,0,4.311
40.0,2620,11,11,57,0,16.25
40.0,2710,11,11,61,0,13.35
40.0,2715,-7,16,59,0,3.568
40.0,2568,-4,35,58,0,16.51
40.0,2469,-16,16,50,1,4.512
60.0,2620,-4,39,56,1,15.92
60.0,2560,-10,34,56,1,15.99
40.0,2272,11,29,62,0,14.58
60.0,2215,-23,33,57,1,12.69
40.0,2365,0,23,57,0,10.78
40.0,2385,11,29,50,0,12.69
40.0,2560,6,31,57,0,10.28
40.0,2311,1,20,50,0,11.63
40.0,2740,11,11,59,0,6.659
40.0,2565,2,37,59,0,12.96
40.0,2660,3,9,63,0,5.044
40.0,2520,-16,16,61,0,12.56
40.0,2750,-4,35,64,0,3.836
40.0,2570,11,29,57,0,9.94
40.0,2460,-7,40,64,0,5.921
60.0,2515,-32,27,55,1,13.03
60.0,2250,-21,10,54,0,14.54
60.0,2585,-26,27,56,0,3.908
40.0,2540,-31,31,50,0,10.05
40.0,2338,8,40,57,0,5.188
40.0,2735,15,19,52,0,6.118
40.0,2294,-7,16,60,1,1.696
40.0,2350,11,29,60,0,13.1
60.0,2410,-24,10,65,1,10.05
60.0,2540,-10,34,59,0,9.0
60.0,2370,-21,10,55,0,13.84
60.0,2560,-18,13,65,1,9.0
60.0,2310,0,36,63,1,3.908
60.0,2270,-7,22,54,1,9.21
40.0,2424,3,9,61,0,6.118
60.0,2020,-28,14,57,0,12.39
60.0,2090,-14,7,66,0,15.78
40.0,2295,11,29,59,0,9.17
60.0,2130,-4,39,57,0,13.33
40.0,2500,-11,14,50,0,15.91
60.0,2254,8,34,63,1,10.55
40.0,2510,15,19,59,0,6.395
60.0,2460,-17,19,55,0,9.01
40.0,2500,3,9,63,0,10.78
60.0,2100,-11,30,54,0,11.76
60.0,2230,-27,38,56,0,13.24
60.0,2065,-25,33,54,1,12.76
40.0,2560,-20,11,65,0,7.927
60.0,2100,-10,34,64,0,6.767
40.0,2470,-4,35,58,0,4.507
40.0,2568,11,29,57,0,12.22
60.0,1955,-32,27,53,0,11.49
40.0,2560,-13,25,56,0,11.77
40.0,2635,-22,12,67,0,4.574
40.0,2385,11,29,52,0,8.14
40.0,2660,11,29,50,0,8.14
60.0,2241,11,31,53,0,3.702
40.0,2478,8,40,62,0,12.37
40.0,2540,-22,12,53,0,9.88
40.0,2400,-13,25,57,0,6.734
40.0,2495,-13,25,65,0,12.26
40.0,2430,3,9,60,0,8.47
40.0,2710,11,29,67,0,12.77
40.0,2880,-32,7,62,0,15.11
40.0,2495,6,31,61,0,12.02
60.0,2040,-34,13,58,0,16.02
60.0,2515,-26,27,63,1,10.7
40.0,2550,8,40,60,0,3.836
60.0,2250,-32,27,57,0,3.836
40.0,2520,-31,31,60,0,17.08
40.0,2210,-7,40,61,0,15.25
60.0,1970,-8,12,59,0,12.09
40.0,2730,-20,11,61,0,4.512
40.0,2360,-16,16,63,0,17.26
40.0,2424,-16,16,52,0,10.28
60.0,2590,-7,22,56,0,17.08
40.0,2520,11,29,57,0,17.26
60.0,2800,-13,12,55,0,15.11
60.0,2420,-32,27,63,1,12.59
60.0,2420,-24,10,68,0,14.04
40.0,2390,-4,35,59,0,16.19
40.0,2430,11,11,56,0,17.9
60.0,2516,-17,19,66,0,11.77
40.0,2460,15,19,57,0,10.55
40.0,2586,2,37,59,0,15.45
40.0,2390,-23,35,56,0,15.04
60.0,2480,-10,34,57,0,3.595
40.0,2500,15,19,65,0,9.47
60.0,2100,-14,7,63,0,5.051
40.0,2465,-27,8,65,0,17.53
60.0,2475,-23,33,58,1,10.7
40.0,2439,-7,24,53,0,10.56
60.0,2573,14,35,63,0,2.865
60.0,2560,-11,36,56,0,11.77
40.0,2487,2,37,53,0,8.53
40.0,1900,-2,33,58,1,4.574
40.0,2442,-32,7,50,0,15.92
60.0,2525,-17,19,60,0,8.76
40.0,2460,-7,40,65,0,15.78
40.0,2465,-11,14,59,0,15.45
40.0,2680,-13,25,50,0,10.75
40.0,2448,-13,25,52,0,11.77
40.0,2670,-30,9,61,0,11.09
60.0,2480,15,9,56,0,2.836
40.0,2470,-7,40,54,0,15.92
40.0,2330,3,9,60,1,2.451
60.0,2505,14,35,64,0,13.14
40.0,2394,2,37,60,0,15.7
60.0,2560,13,27,55,0,4.794
60.0,2230,15,15,54,0,13.3
40.0,2400,-31,31,62,0,5.241
40.0,2680,-20,11,58,0,10.75
40.0,2525,-27,8,60,0,3.865
60.0,2470,8,34,56,0,15.99
40.0,2450,3,9,61,0,17.9
40.0,2630,-24,36,59,0,13.6
60.0,2305,-14,7,68,1,15.92
60.0,2130,-14,7,57,0,7.729
40.0,2640,-13,25,57,0,15.45
40.0,2688,-27,6,62,0,5.907
40.0,2194,13,35,56,0,12.66
60.0,2580,-34,13,63,0,14.24
40.0,2740,11,11,60,0,5.921
40.0,2700,-22,12,59,0,4.709
60.0,2070,-27,38,65,1,4.373
40.0,2520,-4,35,62,0,15.58
40.0,2520,-22,12,56,0,17.08
40.0,2460,-27,6,57,0,15.92
40.0,2465,-4,35,50,0,4.579
60.0,2510,-29,8,62,0,7.002
40.0,1800,-31,31,64,0,2.865
40.0,2403,1,20,60,1,12.9
60.0,2360,-32,27,54,0,15.45
40.0,2460,-27,6,50,0,4.794
60.0,2417,-34,13,53,0,12.64
60.0,2500,-11,30,63,0,6.939
40.0,2644,-7,40,61,0,5.141
40.0,2700,-23,35,59,1,16.39
60.0,1950,-10,34,58,1,15.44
40.0,2450,-11,10,56,0,5.141
60.0,2505,-21,10,53,1,15.92
40.0,2740,3,9,59,0,13.1
60.0,2560,-4,39,60,0,4.507
40.0,2880,11,11,50,0,5.044
40.0,2270,-27,6,63,0,5.313
60.0,2400,-26,27,64,0,6.592
40.0,2593,-27,6,62,0,3.836
40.0,2760,-22,12,62,1,14.04
60.0,2200,11,31,65,0,5.701
40.0,2470,-7,24,64,0,4.579
60.0,2340,-24,10,65,1,16.02
60.0,2316,14,35,48,0,11.91
40.0,2370,-13,25,61,1,14.84
40.0,2760,8,40,67,1,15.11
40.0,2465,11,11,65,0,15.92
40.0,2410,3,36,61,1,4.535
60.0,2545,-23,33,63,0,4.512
40.0,2424,3,9,61,0,13.77
60.0,2221,-23,33,59,1,11.69
40.0,2710,-31,31,61,0,15.58
60.0,2480,-34,13,63,1,13.16
60.0,2685,15,36,54,0,16.12
40.0,2213,-4,35,54,0,10.55
40.0,2430,3,9,60,0,7.129
60.0,2400,-7,22,58,1,15.92
40.0,2447,11,11,61,0,12.9
40.0,2400,3,9,50,0,13.35
40.0,2550,13,35,58,0,13.19
40.0,2520,15,19,59,0,13.16
60.0,2290,-14,7,64,0,6.324
60.0,2710,-21,10,57,0,11.96
40.0,2644,-14,36,59,0,5.984
40.0,2265,11,11,59,0,12.9
60.0,2560,-24,10,68,1,3.595
40.0,2410,-13,25,60,1,5.313
60.0,2210,-32,27,63,1,11.63
40.0,2290,-11,14,65,0,10.05
40.0,2395,-22,12,54,1,12.56
60.0,2020,-27,38,63,0,4.512
40.0,2665,-2,7,59,0,13.03
40.0,2439,8,40,60,0,15.38
40.0,2381,-4,35,50,0,9.17
40.0,1800,-7,16,58,0,15.92
60.0,2310,-24,10,57,0,2.169
40.0,2500,3,9,65,0,11.76
40.0,2390,11,11,61,0,11.76
60.0,2270,-7,22,59,1,9.95
40.0,2460,-31,31,58,0,10.68
40.0,2513,-4,35,61,1,15.92
40.0,2630,-20,11,59,0,6.767
60.0,2410,-11,30,57,0,12.09
40.0,2375,-20,11,58,0,7.934
40.0,2447,3,9,50,0,12.64
40.0,2469,4,10,61,0,5.044
40.0,2387,-16,16,50,0,12.69
40.0,2410,3,9,59,1,15.78
40.0,2740,-7,24,60,0,8.76
40.0,2420,-2,33,65,0,13.5
60.0,2270,-13,12,58,0,15.99
40.0,2500,8,40,62,0,5.701
40.0,2412,-31,31,63,0,11.77
40.0,2495,-11,23,63,0,12.69
60.0,1760,-7,22,57,0,12.66
40.0,2760,-22,12,60,0,14.04
40.0,2394,15,19,57,0,15.91
40.0,2100,-7,24,57,0,17.26
40.0,2355,-7,40,61,1,3.505
40.0,2465,11,11,61,0,15.44
60.0,2580,-18,13,57,0,12.26
60.0,2110,-32,27,48,0,9.88
60.0,2590,-11,36,48,1,13.03
40.0,2585,6,31,60,0,9.88
40.0,2560,-7,40,59,0,8.14
40.0,2460,11,11,58,0,13.1
40.0,2529,8,40,53,0,16.12
60.0,2800,-29,8,65,0,12.76
40.0,2529,-31,31,50,0,6.659
60.0,2510,15,9,48,0,4.507
40.0,2475,8,40,56,0,11.89
60.0,2320,-7,22,63,0,15.31
40.0,2540,-23,35,63,0,3.836
60.0,2560,-14,7,64,1,11.91
40.0,2180,-22,12,60,1,3.908
40.0,2447,8,40,60,0,5.59
60.0,2450,-32,27,64,0,9.0
40.0,2350,-32,7,54,0,16.86
60.0,2202,-17,19,59,1,11.76
40.0,2670,-7,40,59,0,13.14
40.0,2460,-2,7,64,0,13.5
40.0,2265,-16,16,65,0,16.51
40.0,2470,-11,23,57,0,13.14
40.0,2385,13,35,56,0,4.794
40.0,2450,15,19,59,0,3.505
60.0,2115,-11,9,57,0,12.09
60.0,2420,-21,10,54,0,14.64
60.0,2520,-17,19,55,0,13.03
40.0,2630,3,9,50,0,6.868
40.0,2710,8,24,60,0,8.76
60.0,2520,-24,10,55,0,13.3
60.0,2355,-11,36,66,0,3.595
60.0,2365,-4,39,53,0,13.32
60.0,2586,-17,19,63,0,11.29
40.0,2465,-20,11,59,0,12.31
60.0,2483,-34,7,57,1,5.907
60.0,2240,-27,38,60,0,7.595
40.0,2500,-31,31,62,0,15.58
40.0,2020,-23,35,67,1,3.702
40.0,2380,-23,35,57,0,11.46
60.0,2250,-23,33,68,0,6.069
40.0,2460,4,10,62,0,10.84
40.0,2447,11,29,50,0,12.9
40.0,2375,-7,24,61,0,6.767
40.0,2450,-22,12,50,1,13.13
40.0,2520,-4,35,64,0,1.696
60.0,2130,-29,8,58,0,4.373
40.0,2600,-7,40,54,0,12.5
40.0,2300,4,10,65,0,17.9
60.0,2200,-7,22,66,0,6.063
40.0,2580,-20,11,58,0,9.21
40.0,2338,-31,7,56,0,3.286
40.0,2500,-22,12,60,0,15.51
40.0,2500,4,10,64,0,12.69
60.0,2586,-34,13,56,0,14.24
40.0,2390,-7,24,62,0,6.872
60.0,2495,-21,10,56,0,6.395
40.0,2400,-7,40,56,0,15.99
40.0,2500,13,35,62,1,13.44
40.0,2762,-13,25,64,0,3.468
60.0,2510,-4,39,55,1,15.45
60.0,2605,-34,13,57,0,6.659
60.0,2221,-23,33,63,1,15.04
60.0,2599,-18,13,60,0,3.702
40.0,2586,0,23,64,0,15.92
40.0,2390,2,37,57,0,11.69
40.0,2740,-20,11,61,0,9.94
40.0,2644,11,29,62,0,12.56
60.0,2270,-4,39,54,1,9.21
60.0,2830,-21,10,60,0,17.8
40.0,2520,-11,10,59,0,13.3
40.0,2644,2,37,64,0,3.319
40.0,2030,15,19,58,0,12.76
40.0,2460,8,40,58,0,10.56
40.0,2710,15,19,58,0,5.701
60.0,2475,-17,19,63,0,11.29
40.0,2470,11,29,63,0,12.22
60.0,2285,-24,10,63,0,11.09
60.0,2313,-13,12,63,1,2.451
60.0,2480,-10,34,59,0,12.66
40.0,2700,-27,6,58,0,11.96
60.0,2230,-8,12,68,0,3.505
40.0,2560,-32,7,62,0,13.6
40.0,2320,-7,16,58,0,12.9
40.0,2591,11,29,54,0,10.68
60.0,2505,-4,39,66,0,10.34
40.0,2510,6,31,62,0,16.12
40.0,2591,-27,8,59,0,3.505
40.0,2513,11,29,60,1,13.66
40.0,2515,-13,25,57,0,8.87
40.0,2170,-16,16,58,0,13.24
40.0,2365,-27,6,56,0,3.932
40.0,2492,-4,35,61,0,3.468
40.0,2370,-20,11,56,1,12.9
40.0,2380,-16,16,50,0,3.433
40.0,2760,-13,25,60,1,15.48
60.0,2780,15,36,65,0,5.313
40.0,2450,-16,16,65,0,13.1
40.0,2422,9,16,57,0,12.63
40.0,2020,-20,11,59,1,3.932
60.0,2210,-17,19,55,1,2.451
60.0,2586,-4,39,59,0,15.04
60.0,2475,-21,10,64,0,13.33
60.0,2261,-27,38,63,1,10.75
40.0,2340,-20,11,67,0,11.09
40.0,2272,8,24,63,0,13.5
40.0,2760,11,11,53,1,11.09
40.0,2550,12,37,58,0,14.58
60.0,1930,-23,33,53,1,14.64
40.0,2460,13,35,59,0,5.141
40.0,2087,-24,36,67,0,12.5
60.0,2215,-11,9,56,1,9.95
40.0,2080,0,23,65,0,13.03
40.0,2904,-24,36,58,0,12.22
60.0,2020,-32,27,66,0,5.59
40.0,2420,-27,6,52,0,15.18
40.0,2520,-14,36,61,0,12.09
40.0,2360,3,9,65,0,6.391
40.0,2469,11,29,61,0,13.1
40.0,2465,1,20,50,0,16.39
40.0,2330,-31,31,53,0,15.91
40.0,2447,-32,7,63,0,11.77
40.0,2447,-7,40,63,0,13.7
40.0,2087,12,37,58,0,6.659
60.0,2450,-21,10,63,0,12.12
40.0,2350,11,29,61,0,5.701
40.0,2460,12,37,57,0,13.37
40.0,2577,11,11,61,0,12.31
40.0,2460,-20,11,56,0,9.17
40.0,2410,-13,25,60,1,10.05
60.0,2367,-14,7,59,1,6.118
40.0,2245,-2,7,65,0,8.68
40.0,2478,13,35,58,1,13.3
40.0,2340,12,37,65,0,3.468
40.0,2680,13,35,64,0,3.252
40.0,2618,8,40,63,0,3.286
40.0,2494,-13,25,50,0,12.26
60.0,2100,-4,39,65,0,12.22
40.0,2640,-20,11,50,0,6.734
40.0,2540,-30,9,60,0,6.395
40.0,2405,-27,6,65,0,13.7
40.0,2620,13,35,65,0,6.767
40.0,2620,13,35,57,0,13.35
60.0,2475,-26,27,55,0,12.22
40.0,2355,12,16,56,1,15.18
40.0,2448,-7,40,50,0,8.87
40.0,2550,-32,7,60,0,15.18
60.0,2215,-23,33,55,1,5.241
40.0,2350,-30,9,50,0,12.26
60.0,2780,-14,7,63,0,4.535
40.0,2410,-2,7,53,1,12.49
40.0,2375,-11,23,52,0,13.5
40.0,2375,2,37,57,0,10.02
40.0,2450,2,37,58,0,13.03
40.0,2460,13,35,50,0,3.568
40.0,2510,11,11,65,0,15.7
40.0,2460,12,37,61,0,16.19
40.0,2390,4,10,62,0,4.579
40.0,2390,-7,24,50,0,5.787
60.0,2220,-14,7,56,0,3.433
40.0,2375,-20,11,52,0,11.49
60.0,2354,-29,8,48,0,6.659
40.0,2400,-11,14,59,0,15.25
60.0,2202,-17,19,63,1,6.734
40.0,2030,-13,25,50,0,17.26
40.0,2300,8,40,56,0,15.31
40.0,2612,15,19,50,0,10.55
60.0,2400,-34,13,53,0,12.9
60.0,2367,-28,14,62,1,13.16
40.0,2355,3,9,54,1,7.595
40.0,2500,-7,24,50,0,13.3
40.0,2470,-7,40,57,1,2.836
40.0,2420,-2,33,58,0,12.39
40.0,2710,11,11,61,0,13.6
40.0,2469,-7,40,53,0,13.35
40.0,2480,3,7,59,0,7.002
40.0,2520,-2,7,58,0,16.63
40.0,2510,-7,40,50,0,4.535
40.0,2395,-16,16,63,1,5.241
40.0,2644,-32,7,50,0,17.39
60.0,2470,-7,22,65,0,12.56
60.0,2415,-34,13,56,0,13.37
40.0,2740,12,37,54,0,9.94
40.0,2140,-7,40,61,0,13.03
60.0,2215,-23,33,54,1,16.63
60.0,2110,-26,27,62,0,3.319
40.0,2670,-11,10,53,0,10.02
40.0,2487,2,37,62,0,9.88
40.0,2448,11,11,50,0,5.241
40.0,2200,11,29,65,1,12.64
60.0,2310,-21,10,62,1,12.9
60.0,2420,-27,38,55,0,12.49
40.0,1945,15,19,65,0,5.044
40.0,2450,8,40,59,0,5.921
60.0,2680,-11,30,53,0,2.613
40.0,2460,3,9,63,0,12.09
60.0,2290,15,15,63,1,12.76
40.0,2470,-13,25,61,1,9.21
40.0,2080,3,9,62,0,13.7
60.0,2310,-24,10,57,0,2.169
40.0,2760,-7,24,59,0,14.54
60.0,2365,-21,10,65,0,15.48
40.0,2483,-7,34,50,0,9.47
40.0,2272,9,16,57,0,3.595
60.0,2365,-27,38,63,0,11.42
40.0,2660,8,40,60,0,15.92
60.0,2221,-10,34,55,1,3.702
60.0,2810,-7,22,62,0,12.43
40.0,2510,11,29,58,0,5.241
60.0,2650,-27,38,63,1,6.659
60.0,2070,-11,36,58,1,15.51
60.0,2310,-14,7,54,0,6.939
60.0,2490,15,15,63,0,15.92
40.0,2478,-7,24,60,0,11.29
60.0,2195,-14,7,55,0,12.9
60.0,2650,-27,38,48,1,13.77
40.0,2375,1,20,50,0,12.09
40.0,1900,-20,11,56,1,17.26
60.0,2580,-34,13,54,1,16.25
60.0,2435,-17,19,53,0,13.3
40.0,2630,-7,40,58,0,15.92
40.0,2447,3,7,62,0,6.868
60.0,1830,-7,22,68,0,13.03
40.0,2440,-14,36,67,0,10.55
40.0,2580,-27,6,60,0,12.23
60.0,2605,-27,38,63,0,7.129
40.0,2904,-27,6,61,0,10.84
40.0,2390,0,23,59,0,15.92
40.0,2480,13,35,50,0,15.51
40.0,2620,-22,12,62,0,12.69
40.0,2580,-7,40,56,0,16.39
60.0,2340,-14,7,57,1,16.86
40.0,2600,-22,12,58,0,3.836
40.0,2470,-11,10,50,0,11.42
40.0,2880,3,36,57,0,2.169
40.0,2420,-22,12,59,0,7.129
40.0,2500,-7,16,58,1,5.921
40.0,2685,11,29,64,0,4.794
40.0,2680,11,29,50,0,3.568
60.0,2225,-14,26,63,0,15.99
60.0,2130,-14,7,48,0,11.77
60.0,2190,-27,38,59,1,13.44
40.0,2420,-7,40,61,0,6.659
60.0,2250,-17,19,63,0,11.42
40.0,2715,-20,11,60,0,12.43
60.0,2340,-32,27,59,1,4.645
40.0,2780,15,19,56,0,15.58
40.0,2495,-4,35,53,0,2.836
40.0,2568,-4,35,53,0,2.865
60.0,2220,-14,7,54,0,13.6
60.0,2340,-34,7,59,1,12.49
40.0,2400,13,35,56,0,11.22
40.0,2400,11,29,58,0,14.24
40.0,2510,0,23,59,0,11.91
40.0,2375,-7,24,62,0,10.78
40.0,2640,11,29,63,0,7.002
40.0,2140,-16,16,65,0,14.54
40.0,2294,11,11,50,1,10.55
40.0,2480,-14,36,50,0,12.09
40.0,2580,3,9,65,0,10.84
60.0,2240,-21,10,56,0,17.9
40.0,2415,8,40,65,0,5.188
60.0,2585,-29,8,55,0,12.43
40.0,2644,-14,36,50,0,15.38
40.0,2740,-32,7,67,0,4.512
60.0,2483,-8,12,48,1,12.23
60.0,1966,15,36,57,0,17.9
60.0,2610,-11,9,63,0,2.613
40.0,2350,9,16,60,0,7.595
40.0,2520,-4,35,65,0,7.468
60.0,2480,14,35,66,0,15.18
40.0,2612,-16,16,64,0,13.14
60.0,2280,15,36,53,0,5.866
40.0,2094,-27,6,50,0,14.51
40.0,2500,-16,16,54,0,13.24
40.0,2380,-31,31,61,0,6.659
40.0,2420,-16,16,60,0,17.26
60.0,2379,-8,13,55,1,12.23
40.0,2660,-2,7,61,0,13.03
40.0,2570,13,35,62,0,2.836
40.0,2560,-2,33,56,1,3.865
60.0,2354,-23,33,58,0,2.446
60.0,2480,-14,7,68,0,12.69
60.0,2500,-11,9,65,0,12.09
60.0,2313,-7,22,59,1,10.28
60.0,2310,-11,36,65,1,12.12
40.0,2480,8,40,53,0,11.09
40.0,2220,-2,33,61,0,3.602
60.0,2130,-29,8,59,1,12.56
40.0,2770,3,9,52,0,14.64
40.0,2600,2,37,65,0,12.79
40.0,2350,-7,40,59,0,5.188
40.0,2403,-20,11,58,1,1.696
40.0,2700,-11,14,53,1,17.9
60.0,2470,-32,27,59,1,2.451
60.0,2290,-24,10,63,1,11.29
60.0,2160,-13,12,60,1,12.9
60.0,2730,-14,7,48,0,12.56
40.0,2380,6,31,50,0,6.34
40.0,2460,-7,16,64,0,10.49
40.0,2580,-7,34,57,0,13.3
40.0,2450,-7,40,52,1,3.286
40.0,2430,-13,25,58,0,12.9
40.0,2500,15,19,64,0,13.6
60.0,2370,13,27,48,0,12.77
40.0,2762,-7,40,59,0,3.836
40.0,2080,12,16,60,0,11.42
60.0,2525,-14,7,55,0,13.35
40.0,2780,-7,24,61,0,15.62
40.0,2360,-32,7,50,1,3.505
40.0,2380,3,36,61,0,16.39
40.0,2540,9,16,67,0,16.86
40.0,2513,-20,11,57,1,15.18
40.0,2635,-20,11,65,0,17.39
40.0,2752,-7,34,60,0,3.836
40.0,2710,11,11,56,1,12.63
40.0,2465,4,10,67,0,12.09
60.0,2465,-32,27,63,0,15.85
60.0,2480,-18,13,65,0,12.64
40.0,2700,4,10,61,1,12.12
40.0,2495,4,10,57,0,13.1
40.0,2350,-16,16,61,0,13.84
60.0,2480,-17,19,53,1,6.659
60.0,2202,-18,13,60,1,12.26
40.0,2591,-27,8,64,0,4.311
40.0,2600,1,20,57,0,6.391
40.0,2390,11,11,62,0,16.05
60.0,2560,-34,13,56,0,16.39
40.0,2640,2,37,61,1,9.17
60.0,2590,-24,10,63,0,12.09
40.0,2650,13,35,59,1,3.433
60.0,2573,-11,9,65,0,5.921
40.0,2272,2,37,61,0,10.55
40.0,2200,-7,24,57,1,2.865
40.0,2880,-27,6,60,0,15.38
